Date,Product,Category,Price,Quantity,Discount,Sales,Region,Customer_Type,Payment_Method,Rating
2024-03-12,Laptop Air 13,Electronics,72000,9,5,615600,West,Corporate,UPI,4.6
2024-03-12,Visitor Chair,Furniture,4500,14,8,57960,East,Retail,Credit Card,4.1
2024-03-12,Pencil Set,Stationery,600,267,0,160200,West,Retail,Net Banking,4.6
2024-03-13,Monthly Planner,Stationery,420,30,0,12600,West,Retail,Cash,4.9
2024-03-13,Platform Bed,Furniture,28000,16,0,448000,North,Retail,Credit Card,4.2
2024-03-13,Smartwatch Series 5,Electronics,15000,14,3,203700,East,Retail,UPI,3.8
2024-03-15,Robot Vacuum,Electronics,18000,8,8,132480,East,Corporate,Debit Card,3.9
2024-03-15,Desk Organizer,Stationery,800,5,8,3680,West,Retail,Credit Card,3.6
2024-03-15,Router WiFi 6,Electronics,3500,3,12,9240,South,Corporate,Credit Card,3.7
2024-03-16,Monitor 32inch,Electronics,45000,15,0,675000,South,Corporate,Credit Card,4.3
2024-03-16,Executive Chair,Furniture,30000,2,3,58200,North,Retail,Credit Card,4.5
2024-03-16,Coffee Table,Furniture,5500,1,0,5500,East,Corporate,Debit Card,3.9
2024-03-16,Router WiFi 6,Electronics,3500,11,8,35420,South,Retail,Credit Card,4.1
2024-03-17,Display Cabinet,Furniture,19000,11,12,183920,South,Corporate,UPI,3.6
2024-03-17,Bluetooth Speaker,Electronics,3500,12,8,38640,West,Corporate,UPI,4.2
2024-03-17,Noise Cancel HP,Electronics,12000,12,8,132480,South,Corporate,Net Banking,4.4
2024-03-17,Executive Chair,Furniture,30000,3,3,87300,West,Corporate,Net Banking,4.8
2024-03-17,Notebook Pack,Stationery,250,40,0,10000,South,Corporate,Debit Card,3.6
2024-03-18,Bedside Table,Furniture,6500,16,15,88400,East,Corporate,Debit Card,4.2
2024-03-18,Monthly Planner,Stationery,420,42,5,16758,South,Corporate,Debit Card,4.0
2024-03-18,Clipboard Set,Stationery,180,49,10,7938,East,Corporate,Credit Card,3.7
2024-03-18,Power Bank,Electronics,2800,10,5,26600,North,Retail,Credit Card,3.8
2024-03-20,Marker Set,Stationery,200,70,10,12600,South,Retail,Debit Card,4.4
2024-03-21,Bluetooth Speaker,Electronics,3500,15,10,47250,West,Retail,Net Banking,4.5
2024-03-21,Bookcase,Furniture,8500,9,12,67320,East,Retail,UPI,3.7
2024-03-21,Office Chair Deluxe,Furniture,12000,2,15,20400,North,Corporate,UPI,4.8
2024-03-22,Printer Laser,Electronics,18000,15,0,270000,East,Retail,UPI,4.6
2024-03-22,Smart TV 43inch,Electronics,42000,11,0,462000,South,Retail,Credit Card,3.9
2024-03-22,Smart TV 43inch,Electronics,42000,7,12,258720,North,Corporate,UPI,4.5
2024-03-23,Wireless Mouse,Electronics,1500,9,10,12150,East,Retail,Debit Card,4.1
2024-03-23,Microphone USB,Electronics,6500,4,0,26000,East,Corporate,Debit Card,4.0
2024-03-23,Bookcase,Furniture,8500,6,5,48450,North,Retail,Net Banking,4.5
2024-03-24,Drawing Pad,Stationery,180,63,0,11340,South,Corporate,Credit Card,3.5
2024-03-24,Stapler,Stationery,350,72,0,25200,South,Corporate,UPI,4.4
2024-03-25,Watercolor Set,Stationery,800,82,5,62320,East,Retail,Debit Card,4.7
2024-03-25,Binder Set,Stationery,350,209,0,73150,East,Corporate,Cash,4.9
2024-03-25,Wireless Mouse,Electronics,1500,6,8,8280,North,Retail,Cash,4.6
2024-03-25,Notebook Leather,Stationery,600,191,0,114600,North,Corporate,Net Banking,4.0
2024-03-26,Microphone USB,Electronics,6500,5,12,28600,East,Retail,Net Banking,3.8
2024-03-28,Clipboard Set,Stationery,180,141,15,21573,North,Retail,Debit Card,4.0
2024-03-28,Corner Desk,Furniture,18000,14,5,239400,South,Retail,Credit Card,4.3
2024-03-28,TV Stand,Furniture,8500,4,10,30600,North,Corporate,UPI,3.7
2024-03-28,Bluetooth Speaker,Electronics,3500,10,8,32200,North,Corporate,UPI,4.3
2024-03-28,Monthly Planner,Stationery,420,72,0,30240,West,Corporate,Debit Card,3.9
2024-03-30,Notebook Pack,Stationery,250,248,12,54560,South,Corporate,Credit Card,4.2
2024-04-01,Sketchbook A3,Stationery,550,259,0,142450,South,Retail,Credit Card,4.1
2024-04-04,Monthly Planner,Stationery,420,290,15,103530,East,Retail,Credit Card,3.6
2024-04-04,Label Maker,Stationery,1200,11,0,13200,East,Corporate,Debit Card,4.2
2024-04-05,Marker Set,Stationery,200,224,0,44800,South,Retail,Cash,4.9
2024-04-05,Coffee Table,Furniture,5500,17,5,88825,South,Corporate,Cash,3.7
2024-04-05,Ergonomic Chair,Furniture,18000,18,3,314280,North,Retail,Debit Card,4.4
2024-04-05,Label Maker,Stationery,1200,200,0,240000,South,Corporate,Credit Card,4.6
2024-04-05,Binder Set,Stationery,350,134,5,44555,East,Retail,Credit Card,4.1
2024-04-05,Office Chair Deluxe,Furniture,12000,11,3,128040,South,Corporate,Debit Card,4.6
2024-04-05,Scissors Set,Stationery,90,104,5,8892,West,Corporate,Credit Card,3.7
2024-04-05,Scissors Set,Stationery,90,252,15,19278,East,Retail,Net Banking,4.5
2024-04-05,Monitor 27inch,Electronics,32000,6,3,186240,North,Corporate,Cash,4.7
2024-04-06,Calculator,Stationery,450,222,5,94905,North,Retail,UPI,4.3
2024-04-06,Correction Pen,Stationery,60,243,5,13851,East,Corporate,Cash,5.0
2024-04-07,Laptop Air 13,Electronics,72000,6,5,410400,North,Corporate,UPI,4.3
2024-04-07,Bedside Table,Furniture,6500,6,0,39000,East,Retail,Debit Card,4.5
2024-04-08,Router WiFi 6,Electronics,3500,14,12,43120,South,Retail,Credit Card,4.7
2024-04-08,TV Stand,Furniture,8500,20,10,153000,South,Retail,Credit Card,3.6
2024-04-08,Bluetooth Speaker,Electronics,3500,3,8,9660,East,Corporate,Credit Card,4.0
2024-04-08,Laptop Pro 15,Electronics,85000,10,5,807500,North,Retail,UPI,4.1
2024-04-09,Journal Leather,Stationery,700,221,0,154700,North,Corporate,Debit Card,4.8
2024-04-09,Spiral Planner,Stationery,380,104,10,35568,North,Retail,Credit Card,4.5
2024-04-09,Office Chair Deluxe,Furniture,12000,3,10,32400,North,Retail,Debit Card,4.8
2024-04-09,Monitor 32inch,Electronics,45000,12,0,540000,South,Corporate,Cash,4.2
2024-04-09,Paper Cutter,Stationery,1200,281,0,337200,North,Corporate,UPI,3.8
2024-04-09,Study Table,Furniture,7800,18,15,119340,West,Corporate,Credit Card,4.6
2024-04-10,Graphics Card,Electronics,28000,4,15,95200,North,Corporate,Cash,3.9
2024-04-10,Calculator,Stationery,450,59,3,25754,West,Corporate,Debit Card,4.7
2024-04-11,Planner Annual,Stationery,450,286,5,122265,East,Corporate,UPI,4.2
2024-04-12,Webcam HD,Electronics,5500,4,0,22000,East,Corporate,Cash,4.8
2024-04-12,USB Hub,Electronics,2200,13,5,27170,South,Retail,Cash,3.6
2024-04-13,Highlighter Set,Stationery,120,153,15,15606,North,Corporate,Credit Card,3.9
2024-04-13,Monitor 32inch,Electronics,45000,13,15,497250,North,Corporate,Debit Card,3.8
2024-04-13,Murphy Bed,Furniture,65000,6,15,331500,North,Retail,UPI,3.6
2024-04-14,Pencil Set,Stationery,600,15,10,8100,North,Retail,Credit Card,4.5
2024-04-15,TV Stand,Furniture,8500,18,3,148410,West,Corporate,Cash,4.0
2024-04-16,Notepad Premium,Stationery,500,217,15,92225,West,Retail,Credit Card,4.2
2024-04-16,Coffee Table,Furniture,5500,15,0,82500,East,Corporate,Cash,4.5
2024-04-16,Display Cabinet,Furniture,19000,2,0,38000,East,Retail,Credit Card,4.8
2024-04-16,Filing Cabinet,Furniture,8500,10,3,82450,West,Retail,Credit Card,3.9
2024-04-16,L-Shape Desk,Furniture,20000,7,5,133000,East,Corporate,Credit Card,4.5
2024-04-16,Notepad Premium,Stationery,500,170,0,85000,North,Corporate,UPI,3.8
2024-04-17,Gaming Headset,Electronics,6500,3,0,19500,North,Corporate,UPI,3.7
2024-04-18,Art Markers,Stationery,900,22,10,17820,South,Retail,UPI,4.3
2024-04-19,Display Cabinet,Furniture,19000,19,12,317680,East,Corporate,Net Banking,4.2
2024-04-19,Sketchbook A3,Stationery,550,119,5,62178,South,Retail,Credit Card,4.8
2024-04-20,Projector HD,Electronics,55000,4,0,220000,West,Corporate,Cash,4.5
2024-04-20,Murphy Bed,Furniture,65000,13,0,845000,East,Corporate,Debit Card,3.9
2024-04-20,Dresser,Furniture,20000,15,0,300000,South,Retail,Credit Card,4.3
2024-04-21,Sofa Set Office,Furniture,55000,6,5,313500,South,Retail,UPI,4.7
2024-04-21,Bookshelf 5-tier,Furniture,6500,1,15,5525,North,Corporate,Net Banking,4.8
2024-04-22,Smart TV 55inch,Electronics,68000,3,10,183600,East,Retail,UPI,3.6
2024-04-23,Murphy Bed,Furniture,65000,18,15,994500,West,Corporate,Debit Card,4.0
2024-04-23,Bookshelf 5-tier,Furniture,6500,7,3,44135,West,Corporate,UPI,4.0
2024-04-23,Storage Bench,Furniture,10500,3,0,31500,West,Corporate,Credit Card,3.8
2024-04-24,Printer Laser,Electronics,18000,5,10,81000,West,Corporate,Net Banking,3.7
2024-04-24,Clipboard Set,Stationery,180,142,8,23515,South,Retail,UPI,3.6
2024-04-25,USB Hub,Electronics,2200,11,15,20570,West,Retail,Cash,4.7
2024-04-25,Murphy Bed,Furniture,65000,7,5,432250,East,Retail,Credit Card,4.8
2024-04-26,Tablet 10inch,Electronics,28000,14,10,352800,East,Retail,Cash,4.8
2024-04-26,Paper Cutter,Stationery,1200,259,0,310800,West,Retail,Debit Card,4.7
2024-04-26,Bookshelf 5-tier,Furniture,6500,15,8,89700,North,Retail,Credit Card,4.0
2024-04-26,Smart Speaker,Electronics,8500,4,5,32300,North,Retail,Credit Card,4.7
2024-04-26,A4 Paper Ream,Stationery,400,65,0,26000,West,Corporate,UPI,5.0
2024-04-26,Laptop Pro 15,Electronics,85000,5,3,412250,South,Corporate,Debit Card,4.0
2024-04-26,Webcam HD,Electronics,5500,4,3,21340,West,Retail,UPI,4.7
2024-04-27,Bookshelf 5-tier,Furniture,6500,8,8,47840,South,Corporate,UPI,4.3
2024-04-27,Label Maker,Stationery,1200,46,0,55200,East,Corporate,Debit Card,4.4
2024-04-27,Label Maker,Stationery,1200,171,8,188784,North,Corporate,UPI,4.3
2024-04-27,Notebook Leather,Stationery,600,233,10,125820,South,Retail,UPI,4.5
2024-04-27,Pen Set Luxury,Stationery,800,202,3,156752,West,Retail,Cash,4.6
2024-04-28,Laminator A4,Stationery,3500,72,10,226800,West,Corporate,Net Banking,3.5
2024-04-28,Highlighter Set,Stationery,120,192,5,21888,South,Retail,UPI,4.0
2024-04-29,Pen Set Luxury,Stationery,800,187,10,134640,North,Corporate,Cash,3.8
2024-04-29,Gel Pen Set,Stationery,150,14,8,1932,North,Corporate,Credit Card,3.7
2024-04-29,Desk Organizer,Stationery,800,291,3,225816,North,Retail,Credit Card,4.0
2024-04-30,Art Markers,Stationery,900,180,5,153900,South,Retail,UPI,4.5
2024-04-30,Projector HD,Electronics,55000,4,0,220000,West,Retail,Net Banking,3.7
2024-04-30,Keyboard Mechanical,Electronics,5500,4,3,21340,North,Retail,Cash,3.5
2024-04-30,Office Chair Deluxe,Furniture,12000,4,0,48000,South,Retail,Net Banking,4.2
2024-05-01,Reception Desk,Furniture,35000,8,5,266000,West,Corporate,Credit Card,3.6
2024-05-01,Wardrobe 3-door,Furniture,32000,12,0,384000,East,Retail,Credit Card,4.8
2024-05-01,Router WiFi 6,Electronics,3500,10,5,33250,South,Retail,Credit Card,3.5
2024-05-02,Smart Speaker,Electronics,8500,1,0,8500,North,Retail,Cash,4.5
2024-05-02,Mesh Chair,Furniture,14500,18,3,253170,West,Retail,Debit Card,3.7
2024-05-02,Notepad Premium,Stationery,500,52,8,23920,East,Corporate,UPI,4.8
2024-05-03,LED Desk Lamp,Electronics,2200,1,15,1870,East,Retail,UPI,3.8
2024-05-03,Reception Desk,Furniture,35000,6,10,189000,South,Retail,Net Banking,3.5
2024-05-04,Marker Set,Stationery,200,134,0,26800,East,Retail,Credit Card,4.1
2024-05-04,Filing Cabinet,Furniture,8500,5,5,40375,South,Retail,Credit Card,3.6
2024-05-04,Laminator A4,Stationery,3500,111,10,349650,East,Retail,Credit Card,4.7
2024-05-04,Monitor 32inch,Electronics,45000,10,8,414000,East,Corporate,Credit Card,5.0
2024-05-05,Sofa Set Office,Furniture,55000,4,10,198000,West,Corporate,Cash,4.0
2024-05-05,Calculator,Stationery,450,274,12,108504,West,Corporate,Cash,4.0
2024-05-05,Printer Laser,Electronics,18000,9,5,153900,South,Corporate,Credit Card,4.6
2024-05-06,Visitor Chair,Furniture,4500,12,5,51300,West,Corporate,Credit Card,4.4
2024-05-06,Planner Annual,Stationery,450,51,12,20196,North,Retail,Net Banking,4.3
2024-05-07,Label Maker,Stationery,1200,133,10,143640,North,Retail,Debit Card,4.4
2024-05-08,Smart Speaker,Electronics,8500,8,12,59840,East,Retail,Cash,4.1
2024-05-08,Recliner Chair,Furniture,35000,9,8,289800,East,Corporate,UPI,4.3
2024-05-08,Sofa Set Office,Furniture,55000,4,12,193600,East,Corporate,Cash,4.5
2024-05-09,Tablet 12inch,Electronics,38000,7,15,226100,East,Retail,Net Banking,3.9
2024-05-10,Executive Chair,Furniture,30000,19,8,524400,West,Corporate,Debit Card,3.9
2024-05-11,Notepad Premium,Stationery,500,192,0,96000,South,Corporate,Credit Card,4.3
2024-05-11,Robot Vacuum,Electronics,18000,9,0,162000,East,Corporate,Net Banking,4.4
2024-05-11,Ergonomic Chair,Furniture,18000,3,12,47520,South,Retail,Credit Card,4.7
2024-05-11,Paper Cutter,Stationery,1200,52,0,62400,North,Retail,Cash,3.5
2024-05-11,Planner Annual,Stationery,450,103,0,46350,North,Corporate,Credit Card,4.8
2024-05-12,Label Maker,Stationery,1200,217,0,260400,South,Corporate,Credit Card,3.5
2024-05-14,Pencil Set,Stationery,600,41,8,22632,East,Retail,UPI,3.7
2024-05-14,Gel Pen Set,Stationery,150,181,0,27150,North,Retail,UPI,4.4
2024-05-14,Panel Bed,Furniture,32000,19,12,535040,South,Retail,Credit Card,4.5
2024-05-15,Paper Cutter,Stationery,1200,124,10,133920,West,Retail,Cash,3.6
2024-05-15,Mesh Chair,Furniture,14500,12,12,153120,East,Retail,Credit Card,4.5
2024-05-15,Ergonomic Chair,Furniture,18000,18,5,307800,West,Retail,Net Banking,3.5
2024-05-15,Monitor 32inch,Electronics,45000,9,5,384750,North,Corporate,Debit Card,4.4
2024-05-15,TV Stand,Furniture,8500,20,0,170000,West,Corporate,Cash,4.8
2024-05-15,Journal Leather,Stationery,700,184,5,122360,West,Corporate,Credit Card,3.6
2024-05-16,A4 Paper Ream,Stationery,400,244,8,89792,West,Retail,Credit Card,3.8
2024-05-17,Smartwatch Series 5,Electronics,15000,10,5,142500,North,Retail,Credit Card,4.2
2024-05-18,Robot Vacuum,Electronics,18000,12,5,205200,South,Corporate,UPI,4.1
2024-05-19,Monitor 32inch,Electronics,45000,4,12,158400,South,Retail,Debit Card,4.5
2024-05-19,Clipboard Set,Stationery,180,90,10,14580,North,Corporate,Credit Card,4.4
2024-05-19,Paper Cutter,Stationery,1200,259,8,285936,North,Retail,Credit Card,4.2
2024-05-19,Storage Bench,Furniture,10500,2,12,18480,West,Retail,UPI,4.3
2024-05-19,Graphics Card,Electronics,28000,12,8,309120,North,Corporate,Credit Card,3.6
2024-05-20,Ergonomic Chair,Furniture,18000,20,0,360000,West,Retail,UPI,3.5
2024-05-20,Gaming Chair Pro,Furniture,22000,7,12,135520,North,Corporate,Debit Card,3.9
2024-05-20,Standing Desk,Furniture,25000,9,10,202500,South,Corporate,Credit Card,4.7
2024-05-20,Gaming Headset,Electronics,6500,8,0,52000,North,Corporate,Credit Card,4.6
2024-05-21,L-Shape Desk,Furniture,20000,10,5,190000,South,Retail,Cash,4.8
2024-05-21,Calculator,Stationery,450,181,5,77378,East,Corporate,Credit Card,3.6
2024-05-21,Tablet 10inch,Electronics,28000,1,3,27160,West,Retail,Credit Card,3.7
2024-05-21,Art Markers,Stationery,900,209,5,178695,West,Corporate,UPI,4.8
2024-05-22,Notebook Leather,Stationery,600,269,0,161400,East,Retail,Debit Card,4.9
2024-05-22,Smart Plug,Electronics,2200,7,8,14168,West,Corporate,Credit Card,4.1
2024-05-22,Planner Annual,Stationery,450,96,10,38880,East,Corporate,Debit Card,4.3
2024-05-23,Wireless Earbuds,Electronics,4500,12,0,54000,South,Retail,Net Banking,3.8
2024-05-23,Desk Organizer,Stationery,800,255,10,183600,South,Corporate,UPI,5.0
2024-05-23,Stapler,Stationery,350,274,12,84392,East,Corporate,Cash,4.9
2024-05-24,Router WiFi 6,Electronics,3500,4,5,13300,South,Retail,UPI,3.9
2024-05-25,L-Shape Desk,Furniture,20000,4,10,72000,North,Corporate,Debit Card,3.6
2024-05-25,Visitor Chair,Furniture,4500,2,5,8550,North,Corporate,Credit Card,4.7
2024-05-25,Projector HD,Electronics,55000,12,0,660000,West,Retail,Debit Card,4.5
2024-05-26,Printer Laser,Electronics,18000,15,5,256500,South,Corporate,Net Banking,4.3
2024-05-26,Conference Table,Furniture,45000,14,5,598500,North,Retail,Net Banking,4.8
2024-05-27,Tablet 12inch,Electronics,38000,9,8,314640,West,Retail,UPI,4.0
2024-05-27,A4 Paper Ream,Stationery,400,170,0,68000,South,Retail,UPI,3.6
2024-05-27,Pencil Set,Stationery,600,262,0,157200,West,Retail,Cash,4.0
2024-05-27,Panel Bed,Furniture,32000,18,12,506880,North,Corporate,Net Banking,3.8
2024-05-28,Tablet 10inch,Electronics,28000,3,5,79800,East,Retail,Cash,5.0
2024-05-29,Binder Set,Stationery,350,52,10,16380,North,Retail,Credit Card,3.7
2024-05-29,Label Maker,Stationery,1200,83,3,96612,South,Retail,Credit Card,4.2
2024-05-29,Air Purifier,Electronics,12000,2,12,21120,South,Retail,Credit Card,4.0
2024-05-29,Study Table,Furniture,7800,6,10,42120,North,Retail,Credit Card,3.5
2024-05-29,Paper Cutter,Stationery,1200,288,0,345600,North,Retail,Credit Card,4.6
2024-05-30,Router WiFi 6,Electronics,3500,1,12,3080,East,Retail,UPI,3.5
2024-05-30,Planner Annual,Stationery,450,7,3,3056,North,Corporate,Credit Card,4.6
2024-05-30,USB Hub,Electronics,2200,15,12,29040,West,Corporate,Credit Card,3.7
2024-05-31,Reception Desk,Furniture,35000,7,0,245000,East,Corporate,UPI,4.5
2024-05-31,Dash Cam,Electronics,6000,3,3,17460,East,Retail,Net Banking,4.8
2024-05-31,Smart TV 43inch,Electronics,42000,3,0,126000,East,Corporate,Cash,4.0
2024-06-01,External SSD 1TB,Electronics,6500,9,0,58500,South,Retail,Cash,4.2
2024-06-01,Lounge Chair,Furniture,16000,4,0,64000,South,Retail,Debit Card,4.2
2024-06-01,Bookshelf 5-tier,Furniture,6500,1,5,6175,East,Retail,Credit Card,4.2
2024-06-01,Monitor 27inch,Electronics,32000,4,10,115200,East,Retail,Credit Card,3.6
2024-06-02,Binder Set,Stationery,350,4,0,1400,East,Retail,Debit Card,4.4
2024-06-02,Printer Laser,Electronics,18000,1,0,18000,West,Retail,Credit Card,4.1
2024-06-02,Reception Desk,Furniture,35000,2,15,59500,North,Corporate,UPI,4.3
2024-06-03,Art Markers,Stationery,900,11,8,9108,West,Corporate,UPI,5.0
2024-06-03,Notebook Pack,Stationery,250,298,15,63325,West,Corporate,Net Banking,4.3
2024-06-03,Lounge Chair,Furniture,16000,10,10,144000,East,Corporate,Cash,4.6
2024-06-03,External SSD 1TB,Electronics,6500,15,5,92625,West,Corporate,Cash,4.6
2024-06-03,Smartwatch Series 5,Electronics,15000,9,12,118800,North,Corporate,Debit Card,4.3
2024-06-03,Mesh Chair,Furniture,14500,9,12,114840,North,Retail,Credit Card,4.1
2024-06-04,Marker Set,Stationery,200,246,10,44280,North,Retail,Credit Card,3.8
2024-06-04,Planner Annual,Stationery,450,177,3,77260,West,Corporate,UPI,3.7
2024-06-04,Filing Cabinet,Furniture,8500,18,15,130050,East,Corporate,Net Banking,3.6
2024-06-05,Ergonomic Chair,Furniture,18000,2,0,36000,South,Corporate,Cash,4.1
2024-06-06,Watercolor Set,Stationery,800,286,15,194480,South,Retail,Debit Card,4.2
2024-06-07,Platform Bed,Furniture,28000,6,0,168000,East,Retail,Credit Card,4.9
2024-06-07,Highlighter Set,Stationery,120,215,0,25800,East,Retail,Debit Card,4.9
2024-06-07,Filing Cabinet,Furniture,8500,1,3,8245,North,Corporate,Debit Card,3.7
2024-06-08,Keyboard Mechanical,Electronics,5500,3,3,16005,East,Corporate,Credit Card,4.5
2024-06-09,Visitor Chair,Furniture,4500,19,0,85500,West,Retail,UPI,4.1
2024-06-09,Paper Cutter,Stationery,1200,184,5,209760,South,Corporate,Debit Card,4.4
2024-06-09,Keyboard Mechanical,Electronics,5500,8,12,38720,West,Retail,Debit Card,3.9
2024-06-09,LED Desk Lamp,Electronics,2200,7,3,14938,North,Retail,Debit Card,4.5
2024-06-09,Laminator A4,Stationery,3500,272,12,837760,North,Corporate,UPI,4.1
2024-06-10,Tablet 10inch,Electronics,28000,9,5,239400,East,Retail,Credit Card,4.6
2024-06-10,Graphics Card,Electronics,28000,13,12,320320,North,Corporate,Net Banking,4.1
2024-06-11,Mesh Chair,Furniture,14500,10,10,130500,North,Corporate,Net Banking,4.3
2024-06-11,Binder Set,Stationery,350,223,0,78050,West,Corporate,Credit Card,3.9
2024-06-12,Projector HD,Electronics,55000,3,5,156750,West,Retail,Credit Card,4.1
2024-06-12,Corner Desk,Furniture,18000,12,10,194400,West,Corporate,Debit Card,3.7
2024-06-13,Recliner Chair,Furniture,35000,19,0,665000,East,Corporate,Credit Card,4.4
2024-06-13,Mesh Chair,Furniture,14500,20,0,290000,East,Corporate,UPI,4.3
2024-06-13,Watercolor Set,Stationery,800,101,0,80800,West,Retail,Credit Card,3.8
2024-06-14,Noise Cancel HP,Electronics,12000,5,0,60000,East,Corporate,Credit Card,4.0
2024-06-14,Paper Cutter,Stationery,1200,79,3,91956,East,Corporate,Cash,3.5
2024-06-16,Pen Set Luxury,Stationery,800,101,5,76760,West,Corporate,Net Banking,4.9
2024-06-16,Platform Bed,Furniture,28000,15,3,407400,East,Retail,Debit Card,3.9
2024-06-16,Tablet 12inch,Electronics,38000,4,0,152000,West,Corporate,Cash,4.2
2024-06-16,Art Markers,Stationery,900,272,15,208080,East,Retail,Credit Card,5.0
2024-06-17,Corner Desk,Furniture,18000,16,0,288000,West,Retail,Credit Card,4.0
2024-06-17,Stapler,Stationery,350,243,8,78246,East,Retail,Credit Card,4.6
2024-06-17,Panel Bed,Furniture,32000,6,0,192000,North,Retail,Credit Card,4.7
2024-06-17,Bluetooth Speaker,Electronics,3500,12,12,36960,South,Corporate,Debit Card,4.7
2024-06-17,Executive Chair,Furniture,30000,18,0,540000,North,Corporate,Credit Card,4.1
2024-06-17,Tablet 12inch,Electronics,38000,14,0,532000,North,Corporate,Credit Card,4.2
2024-06-17,Office Chair Deluxe,Furniture,12000,15,8,165600,East,Retail,Credit Card,4.0
2024-06-18,Bar Cabinet,Furniture,32000,3,15,81600,South,Corporate,Net Banking,4.8
2024-06-19,Murphy Bed,Furniture,65000,9,3,567450,East,Corporate,Credit Card,3.7
2024-06-19,Storage Bench,Furniture,10500,16,15,142800,South,Retail,Credit Card,4.1
2024-06-19,Coffee Table,Furniture,5500,18,0,99000,South,Corporate,Credit Card,3.7
2024-06-19,Sofa Set Office,Furniture,55000,8,0,440000,North,Corporate,UPI,4.4
2024-06-19,Monitor 32inch,Electronics,45000,6,5,256500,East,Retail,Credit Card,3.5
2024-06-19,Conference Table,Furniture,45000,6,10,243000,West,Retail,Credit Card,4.4
2024-06-19,Study Table,Furniture,7800,16,0,124800,West,Corporate,Debit Card,4.1
2024-06-19,Power Bank,Electronics,2800,14,8,36064,North,Corporate,UPI,3.5
2024-06-20,Panel Bed,Furniture,32000,11,0,352000,North,Corporate,Credit Card,3.6
2024-06-20,External SSD 1TB,Electronics,6500,13,0,84500,South,Retail,Cash,3.6
2024-06-20,Microphone USB,Electronics,6500,4,5,24700,North,Retail,UPI,4.9
2024-06-20,L-Shape Desk,Furniture,20000,1,10,18000,West,Retail,UPI,4.1
2024-06-20,Tablet 12inch,Electronics,38000,12,8,419520,East,Retail,UPI,4.2
2024-06-21,TV Stand,Furniture,8500,8,3,65960,East,Retail,Debit Card,4.3
2024-06-22,Panel Bed,Furniture,32000,14,15,380800,North,Corporate,Net Banking,4.5
2024-06-22,Scissors Set,Stationery,90,292,0,26280,West,Corporate,Cash,4.4
2024-06-22,Highlighter Set,Stationery,120,214,0,25680,South,Retail,UPI,4.8
2024-06-22,Bookcase,Furniture,8500,4,12,29920,North,Corporate,Credit Card,3.6
2024-06-23,Clipboard Set,Stationery,180,24,3,4190,West,Corporate,Credit Card,4.0
2024-06-23,Visitor Chair,Furniture,4500,17,0,76500,North,Corporate,Debit Card,4.6
2024-06-23,Smart TV 55inch,Electronics,68000,7,10,428400,North,Corporate,Credit Card,3.5
2024-06-24,Study Table,Furniture,7800,9,0,70200,North,Corporate,Debit Card,3.9
2024-06-24,Clipboard Set,Stationery,180,241,8,39910,East,Retail,Cash,4.5
2024-06-24,Wireless Earbuds,Electronics,4500,11,0,49500,North,Retail,Credit Card,4.7
2024-06-25,Gaming Headset,Electronics,6500,4,10,23400,West,Corporate,UPI,4.9
2024-06-25,Laptop Pro 15,Electronics,85000,6,8,469200,East,Corporate,Cash,4.4
2024-06-25,Coffee Table,Furniture,5500,13,12,62920,West,Retail,Net Banking,4.9
2024-06-25,Sticky Notes,Stationery,80,205,5,15580,South,Corporate,UPI,3.7
2024-06-26,Router WiFi 6,Electronics,3500,6,12,18480,South,Retail,Cash,4.5
2024-06-27,Laptop Air 13,Electronics,72000,9,0,648000,South,Corporate,UPI,4.5
2024-06-27,Display Cabinet,Furniture,19000,6,0,114000,South,Corporate,UPI,4.1
2024-06-27,Stapler,Stationery,350,179,5,59518,South,Corporate,Credit Card,3.9
2024-06-28,Bedside Table,Furniture,6500,3,0,19500,North,Retail,Net Banking,4.6
2024-06-28,Wireless Earbuds,Electronics,4500,5,12,19800,East,Retail,Credit Card,4.6
2024-06-29,Wireless Mouse,Electronics,1500,11,10,14850,South,Retail,Debit Card,4.4
2024-06-29,Ruler Set,Stationery,50,287,10,12915,North,Retail,UPI,4.9
2024-06-29,Sketchbook A3,Stationery,550,111,10,54945,West,Corporate,UPI,4.7
2024-06-30,Smart Speaker,Electronics,8500,2,3,16490,South,Retail,Cash,3.8
2024-07-01,Keyboard Mechanical,Electronics,5500,2,5,10450,East,Corporate,UPI,4.6
2024-07-01,Executive Chair,Furniture,30000,16,0,480000,East,Retail,UPI,4.0
2024-07-02,Murphy Bed,Furniture,65000,3,15,165750,North,Corporate,Net Banking,3.8
2024-07-03,Dash Cam,Electronics,6000,7,0,42000,East,Retail,UPI,4.6
2024-07-03,Panel Bed,Furniture,32000,11,0,352000,East,Retail,Credit Card,3.5
2024-07-03,Printer Laser,Electronics,18000,6,5,102600,West,Retail,Credit Card,3.9
2024-07-03,Notebook Leather,Stationery,600,44,0,26400,South,Retail,Credit Card,4.4
2024-07-03,Power Bank,Electronics,2800,2,15,4760,West,Corporate,UPI,3.9
2024-07-03,Filing Cabinet,Furniture,8500,20,0,170000,East,Retail,Debit Card,4.9
2024-07-03,Air Purifier,Electronics,12000,13,3,151320,North,Retail,UPI,4.6
2024-07-03,Notebook Leather,Stationery,600,124,0,74400,West,Retail,Debit Card,4.5
